admin_2,age_group,scenario_name,metric,value,intervention
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC,IMPACT_nUncompCum,1049.22988747175,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC,IMPACT_nUncompCum,1573.84483120762,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC,IMPACT_nUncompCum,1573.84483120762,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,874.358239559787,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,524.614943735874,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,524.614943735874,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,786.922415603809,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,786.922415603809,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,1311.53735933968,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,786.922415603809,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,1180.38362340572,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,1836.15230307556,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,655.768679669841,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,393.461207801904,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,393.461207801904,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,590.191811702856,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,918.076151537776,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,2185.89559889947,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,1311.53735933968,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,1311.53735933968,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,1967.30603900953,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC,IMPACT_nUncompCum,4371.79119779895,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC,IMPACT_nUncompCum,2623.07471867936,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC,IMPACT_nUncompCum,3934.61207801906,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,2404.48515878942,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,1442.69109527365,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,1180.38362340572,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,2164.03664291048,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1202.24257939471,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,721.345547636825,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,721.345547636825,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,590.191811702856,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1082.01832145524,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,2185.89559889947,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,1311.53735933968,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,1311.53735933968,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,1967.30603900953,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC,IMPACT_nUncompCum,3278.8433983492,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC,IMPACT_nUncompCum,1967.30603900952,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC,IMPACT_nUncompCum,4590.3807576889,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,1803.36386909206,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,1082.01832145524,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,885.287717554287,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,2524.70941672889,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,901.681934546031,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,541.009160727618,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,541.009160727618,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,442.643858777142,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1262.35470836444,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,1639.4216991746,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,983.653019504763,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,983.653019504763,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,2295.19037884445,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_STD_Nets,IMPACT_nUncompCum,6011.21289697354,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_STD_Nets,IMPACT_nUncompCum,3606.72773818412,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_STD_Nets,IMPACT_nUncompCum,2950.95905851429,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,3005.60644848677,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,1803.36386909206,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,1803.36386909206,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,1475.47952925714,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,5464.73899724867,IRS
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,3278.84339834921,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,3278.84339834921,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM,IMPACT_nUncompCum,1748.71647911958,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM,IMPACT_nUncompCum,15738.4483120762,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets,IMPACT_nUncompCum,699.48659164784,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets,IMPACT_nUncompCum,6295.37932483048,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets,IMPACT_nUncompCum,9443.06898724571,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,279.794636659133,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,2518.1517299322,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,3777.22759489828,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,3777.22759489828,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,139.897318329565,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1259.0758649661,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1259.0758649661,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1888.61379744914,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1888.61379744914,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,209.845977494349,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,1888.61379744915,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,2832.92069617372,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,4406.76552738133,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,104.922988747174,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,944.30689872457,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,944.30689872457,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,1416.46034808686,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,2203.38276369067,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,349.743295823916,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,3147.68966241523,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,3147.68966241523,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,4721.53449362285,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC,IMPACT_nUncompCum,699.48659164784,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC,IMPACT_nUncompCum,6295.37932483048,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC,IMPACT_nUncompCum,9443.06898724571,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,384.717625406309,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,3462.45862865676,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,2832.92069617371,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,5193.68794298515,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,192.358812703152,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1731.22931432838,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1731.22931432838,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1416.46034808686,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,2596.84397149257,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,349.743295823916,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,3147.68966241523,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,3147.68966241523,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,4721.53449362285,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC,IMPACT_nUncompCum,524.614943735867,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC,IMPACT_nUncompCum,4721.53449362286,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC,IMPACT_nUncompCum,11016.9138184533,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,288.538219054731,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,2596.84397149256,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,2124.69052213029,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,6059.30260014934,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,144.269109527365,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1298.42198574628,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1298.42198574628,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1062.34526106514,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,3029.65130007466,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,262.307471867937,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,2360.76724681143,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,2360.76724681143,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,5508.45690922666,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_STD_Nets,IMPACT_nUncompCum,961.794063515759,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_STD_Nets,IMPACT_nUncompCum,8656.1465716419,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_STD_Nets,IMPACT_nUncompCum,7082.30174043427,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,480.897031757882,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,4328.07328582096,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,4328.07328582096,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,3541.15087021714,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,874.35823955979,LSM
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,7869.22415603809,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,7869.22415603809,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets,IMPACT_nUncompCum,6994.86591647829,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets,IMPACT_nUncompCum,10492.2988747175,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_PMC,IMPACT_nUncompCum,2797.94636659132,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_PMC,IMPACT_nUncompCum,4196.91954988699,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_PMC,IMPACT_nUncompCum,4196.91954988699,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1398.97318329566,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1398.97318329566,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,2098.45977494349,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,2098.45977494349,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_SMC,IMPACT_nUncompCum,2098.45977494349,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_SMC,IMPACT_nUncompCum,3147.68966241523,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_SMC,IMPACT_nUncompCum,4896.40614153482,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,1049.22988747175,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,1049.22988747175,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,1573.84483120762,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,2448.20307076741,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_Vaccine,IMPACT_nUncompCum,3497.43295823916,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_Vaccine,IMPACT_nUncompCum,3497.43295823916,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PBO_Nets_Vaccine,IMPACT_nUncompCum,5246.14943735873,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC,IMPACT_nUncompCum,6994.86591647829,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC,IMPACT_nUncompCum,10492.2988747175,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_STD_Nets,IMPACT_nUncompCum,3847.17625406307,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_STD_Nets,IMPACT_nUncompCum,3147.68966241524,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_STD_Nets,IMPACT_nUncompCum,5770.7643810946,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1923.58812703154,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1923.58812703154,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1573.84483120762,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,2885.3821905473,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,3497.43295823916,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,3497.43295823916,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,5246.14943735873,PMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC,IMPACT_nUncompCum,5246.14943735874,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC,IMPACT_nUncompCum,12241.015353837,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_STD_Nets,IMPACT_nUncompCum,2885.3821905473,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_STD_Nets,IMPACT_nUncompCum,2360.76724681142,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_STD_Nets,IMPACT_nUncompCum,6732.55844461037,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1442.69109527365,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1442.69109527365,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1180.38362340572,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,3366.27922230518,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_Vaccine,IMPACT_nUncompCum,2623.07471867936,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_Vaccine,IMPACT_nUncompCum,2623.07471867936,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_SMC_Vaccine,IMPACT_nUncompCum,6120.50767691851,SMC
Shinyanga Municipal Council,0-100,ICCM_IPTSc_STD_Nets,IMPACT_nUncompCum,9617.94063515766,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_STD_Nets,IMPACT_nUncompCum,7869.22415603809,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_STD_Nets_Vaccine,IMPACT_nUncompCum,4808.97031757884,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_STD_Nets_Vaccine,IMPACT_nUncompCum,4808.97031757884,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IPTSc_STD_Nets_Vaccine,IMPACT_nUncompCum,3934.61207801905,STD_Nets
Shinyanga Municipal Council,0-100,ICCM_IPTSc_Vaccine,IMPACT_nUncompCum,8743.58239559788,IPTSc
Shinyanga Municipal Council,0-100,ICCM_IPTSc_Vaccine,IMPACT_nUncompCum,8743.58239559788,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IRS,IMPACT_nUncompCum,21858.9559889947,IRS
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM,IMPACT_nUncompCum,1311.53735933966,LSM
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM,IMPACT_nUncompCum,19673.0603900952,IRS
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets,IMPACT_nUncompCum,524.614943735867,LSM
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets,IMPACT_nUncompCum,7869.22415603809,IRS
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets,IMPACT_nUncompCum,7082.30174043429,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,209.845977494349,LSM
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,3147.68966241525,IRS
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,2832.92069617372,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,2832.92069617372,PMC
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,104.922988747174,LSM
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1573.84483120762,IRS
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,944.30689872457,Vaccine
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1416.46034808686,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1416.46034808686,PMC
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,157.384483120761,LSM
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,2360.76724681143,IRS
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,2124.69052213029,PBO_Nets
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,3305.074145536,SMC
Shinyanga Municipal Council,0-100,ICCM_IRS_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,78.692241560381,LSM
